rundate,RunId,RunStatus,RunScope,DataQualityStatus,IsPublishable,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,SecondaryAction,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,APEX-PLATFORM,SUB-APEX-049,/subscriptions/c0a70ce1-294a-58ef-b766-806ca00c61fe/resourceGroups/rg-shared-0165/providers/microsoft.synapse/workspaces/synapse-workspace-0027-01149,synapse-workspace-0027-01149,microsoft.synapse/workspaces,rg-shared-0165,brazilsouth,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,LOW,PRICED,FULL,PARTIAL,Metric1,analytics,3670.45,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,81.9,645.97,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,APEX-PLATFORM,SUB-APEX-049,/subscriptions/c0a70ce1-294a-58ef-b766-806ca00c61fe/resourceGroups/rg-shared-0165/providers/microsoft.synapse/workspaces/synapse-workspace-0027-01149,synapse-workspace-0027-01149,microsoft.synapse/workspaces,rg-shared-0165,brazilsouth,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,LOW,PRICED,FULL,PARTIAL,Metric1,analytics,3670.45,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,74.4,803.87,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-003,/subscriptions/449755d6-09ac-58c7-9671-8bb70757666b/resourceGroups/rg-dev-0353/providers/microsoft.synapse/workspaces/synapse-workspace-0031-01153,synapse-workspace-0031-01153,microsoft.synapse/workspaces,rg-dev-0353,eastus,Optimize-Tier,Optimize service tier,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",analytics,66821.42,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,63.5,18326.81,18326.81,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-003,/subscriptions/449755d6-09ac-58c7-9671-8bb70757666b/resourceGroups/rg-dev-0353/providers/microsoft.synapse/workspaces/synapse-workspace-0031-01153,synapse-workspace-0031-01153,microsoft.synapse/workspaces,rg-dev-0353,eastus,Optimize-Tier,Optimize service tier,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",analytics,66821.42,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,82.1,22908.51,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-003,/subscriptions/449755d6-09ac-58c7-9671-8bb70757666b/resourceGroups/rg-dev-0353/providers/microsoft.synapse/workspaces/synapse-workspace-0031-01153,synapse-workspace-0031-01153,microsoft.synapse/workspaces,rg-dev-0353,eastus,Optimize-Tier,Optimize service tier,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",analytics,66821.42,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,86.5,28508.37,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-005,/subscriptions/4933ea0f-15f2-5550-9b8b-923f94bb519f/resourceGroups/rg-stage-0355/providers/microsoft.synapse/workspaces/synapse-workspace-0033-01155,synapse-workspace-0033-01155,microsoft.synapse/workspaces,rg-stage-0355,northeurope,Downsize,Downsize resource,,LOW,HIGH,PRICED,FULL,COMPLETE,,commerce,2036.09,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,72.6,558.22,558.22,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-005,/subscriptions/4933ea0f-15f2-5550-9b8b-923f94bb519f/resourceGroups/rg-stage-0355/providers/microsoft.synapse/workspaces/synapse-workspace-0033-01155,synapse-workspace-0033-01155,microsoft.synapse/workspaces,rg-stage-0355,northeurope,Downsize,Downsize resource,,LOW,HIGH,PRICED,FULL,COMPLETE,,commerce,2036.09,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,69.1,697.78,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-005,/subscriptions/4933ea0f-15f2-5550-9b8b-923f94bb519f/resourceGroups/rg-stage-0355/providers/microsoft.synapse/workspaces/synapse-workspace-0033-01155,synapse-workspace-0033-01155,microsoft.synapse/workspaces,rg-stage-0355,northeurope,Downsize,Downsize resource,,LOW,HIGH,PRICED,FULL,COMPLETE,,commerce,2036.09,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,83.1,868.35,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-007,/subscriptions/520f47cd-9e23-5305-9bb8-af2666f02855/resourceGroups/rg-nonprod-0357/providers/microsoft.synapse/workspaces/synapse-workspace-0035-01157,synapse-workspace-0035-01157,microsoft.synapse/workspaces,rg-nonprod-0357,eastus,Review-Utilization,Review utilization,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",operations,31135.80,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,62.4,7864.58,7864.58,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-007,/subscriptions/520f47cd-9e23-5305-9bb8-af2666f02855/resourceGroups/rg-nonprod-0357/providers/microsoft.synapse/workspaces/synapse-workspace-0035-01157,synapse-workspace-0035-01157,microsoft.synapse/workspaces,rg-nonprod-0357,eastus,Review-Utilization,Review utilization,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",operations,31135.80,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,68.7,9830.73,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-007,/subscriptions/520f47cd-9e23-5305-9bb8-af2666f02855/resourceGroups/rg-nonprod-0357/providers/microsoft.synapse/workspaces/synapse-workspace-0035-01157,synapse-workspace-0035-01157,microsoft.synapse/workspaces,rg-nonprod-0357,eastus,Review-Utilization,Review utilization,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",operations,31135.80,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,81.9,12233.79,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-008,/subscriptions/ea216354-fe0d-5c65-887c-37627e681925/resourceGroups/rg-dev-0358/providers/microsoft.synapse/workspaces/synapse-workspace-0036-01158,synapse-workspace-0036-01158,microsoft.synapse/workspaces,rg-dev-0358,eastus,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",analytics,53660.66,Standard_D8s_v5,8,32.0,,Conservative,true,65,Mock_4vCPU_16GB,4,16.0,68.2,14403.78,14403.78,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-008,/subscriptions/ea216354-fe0d-5c65-887c-37627e681925/resourceGroups/rg-dev-0358/providers/microsoft.synapse/workspaces/synapse-workspace-0036-01158,synapse-workspace-0036-01158,microsoft.synapse/workspaces,rg-dev-0358,eastus,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",analytics,53660.66,Standard_D8s_v5,8,32.0,,Moderate,false,72,Mock_4vCPU_16GB,4,16.0,67.6,18004.73,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-008,/subscriptions/ea216354-fe0d-5c65-887c-37627e681925/resourceGroups/rg-dev-0358/providers/microsoft.synapse/workspaces/synapse-workspace-0036-01158,synapse-workspace-0036-01158,microsoft.synapse/workspaces,rg-dev-0358,eastus,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",analytics,53660.66,Standard_D8s_v5,8,32.0,,Aggressive,false,80,Mock_2vCPU_8GB,2,8.0,77.1,22405.88,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-009,/subscriptions/3fe1abb2-8260-5fe7-89f3-61b0b7a38fbe/resourceGroups/rg-qa-0359/providers/microsoft.synapse/workspaces/synapse-workspace-0037-01159,synapse-workspace-0037-01159,microsoft.synapse/workspaces,rg-qa-0359,westeurope,Downsize,Downsize resource,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",data-ai,5419.75,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,64.3,1203.05,1203.05,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-009,/subscriptions/3fe1abb2-8260-5fe7-89f3-61b0b7a38fbe/resourceGroups/rg-qa-0359/providers/microsoft.synapse/workspaces/synapse-workspace-0037-01159,synapse-workspace-0037-01159,microsoft.synapse/workspaces,rg-qa-0359,westeurope,Downsize,Downsize resource,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",data-ai,5419.75,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,76.7,1503.81,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-009,/subscriptions/3fe1abb2-8260-5fe7-89f3-61b0b7a38fbe/resourceGroups/rg-qa-0359/providers/microsoft.synapse/workspaces/synapse-workspace-0037-01159,synapse-workspace-0037-01159,microsoft.synapse/workspaces,rg-qa-0359,westeurope,Downsize,Downsize resource,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",data-ai,5419.75,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,84.2,1871.41,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-010,/subscriptions/874984b2-c3bd-579b-9c4c-28e0208ccab8/resourceGroups/rg-stage-0360/providers/microsoft.synapse/workspaces/synapse-workspace-0038-01160,synapse-workspace-0038-01160,microsoft.synapse/workspaces,rg-stage-0360,australiaeast,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,HEURISTIC,FULL,COMPLETE,,digital-channels,42762.34,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,72.7,5820.17,5820.17,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-010,/subscriptions/874984b2-c3bd-579b-9c4c-28e0208ccab8/resourceGroups/rg-stage-0360/providers/microsoft.synapse/workspaces/synapse-workspace-0038-01160,synapse-workspace-0038-01160,microsoft.synapse/workspaces,rg-stage-0360,australiaeast,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,HEURISTIC,FULL,COMPLETE,,digital-channels,42762.34,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,82.0,7275.21,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-010,/subscriptions/874984b2-c3bd-579b-9c4c-28e0208ccab8/resourceGroups/rg-stage-0360/providers/microsoft.synapse/workspaces/synapse-workspace-0038-01160,synapse-workspace-0038-01160,microsoft.synapse/workspaces,rg-stage-0360,australiaeast,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,HEURISTIC,FULL,COMPLETE,,digital-channels,42762.34,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,87.7,9053.6,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-011,/subscriptions/27707fd5-978c-5a23-8d7b-17fd4959dc7a/resourceGroups/rg-prod-0361/providers/microsoft.synapse/workspaces/synapse-workspace-0039-01161,synapse-workspace-0039-01161,microsoft.synapse/workspaces,rg-prod-0361,westeurope,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,commerce,78475.58,Standard_D8s_v5,8,32.0,,Conservative,true,65,Mock_4vCPU_16GB,4,16.0,69.6,11993.37,11993.37,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-011,/subscriptions/27707fd5-978c-5a23-8d7b-17fd4959dc7a/resourceGroups/rg-prod-0361/providers/microsoft.synapse/workspaces/synapse-workspace-0039-01161,synapse-workspace-0039-01161,microsoft.synapse/workspaces,rg-prod-0361,westeurope,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,commerce,78475.58,Standard_D8s_v5,8,32.0,,Moderate,false,72,Mock_4vCPU_16GB,4,16.0,83.3,14991.71,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-011,/subscriptions/27707fd5-978c-5a23-8d7b-17fd4959dc7a/resourceGroups/rg-prod-0361/providers/microsoft.synapse/workspaces/synapse-workspace-0039-01161,synapse-workspace-0039-01161,microsoft.synapse/workspaces,rg-prod-0361,westeurope,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,commerce,78475.58,Standard_D8s_v5,8,32.0,,Aggressive,false,80,Mock_2vCPU_8GB,2,8.0,89.5,18656.36,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-018,/subscriptions/72d766ba-cb75-5f88-a6f4-194a20bfd7db/resourceGroups/rg-dev-0368/providers/microsoft.synapse/workspaces/synapse-workspace-0046-01168,synapse-workspace-0046-01168,microsoft.synapse/workspaces,rg-dev-0368,eastus2,Optimize-Tier,Optimize service tier,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",core-services,59890.21,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,76.9,6118.09,6118.09,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-018,/subscriptions/72d766ba-cb75-5f88-a6f4-194a20bfd7db/resourceGroups/rg-dev-0368/providers/microsoft.synapse/workspaces/synapse-workspace-0046-01168,synapse-workspace-0046-01168,microsoft.synapse/workspaces,rg-dev-0368,eastus2,Optimize-Tier,Optimize service tier,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",core-services,59890.21,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,72.7,7647.62,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-018,/subscriptions/72d766ba-cb75-5f88-a6f4-194a20bfd7db/resourceGroups/rg-dev-0368/providers/microsoft.synapse/workspaces/synapse-workspace-0046-01168,synapse-workspace-0046-01168,microsoft.synapse/workspaces,rg-dev-0368,eastus2,Optimize-Tier,Optimize service tier,,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2",core-services,59890.21,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,79.7,9517.03,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-021,/subscriptions/283783ec-d54f-5de6-b407-3f2dff6c8ceb/resourceGroups/rg-prod-0371/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0002-01171,synapse-spark-pool-0002-01171,microsoft.synapse/workspaces/bigdatapools,rg-prod-0371,southeastasia,Optimize-Tier,Optimize service tier,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,Metric1,cloud-platform,36916.69,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,64.1,3189.6,3189.6,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-021,/subscriptions/283783ec-d54f-5de6-b407-3f2dff6c8ceb/resourceGroups/rg-prod-0371/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0002-01171,synapse-spark-pool-0002-01171,microsoft.synapse/workspaces/bigdatapools,rg-prod-0371,southeastasia,Optimize-Tier,Optimize service tier,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,Metric1,cloud-platform,36916.69,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,71.4,3987.0,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-021,/subscriptions/283783ec-d54f-5de6-b407-3f2dff6c8ceb/resourceGroups/rg-prod-0371/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0002-01171,synapse-spark-pool-0002-01171,microsoft.synapse/workspaces/bigdatapools,rg-prod-0371,southeastasia,Optimize-Tier,Optimize service tier,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,Metric1,cloud-platform,36916.69,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,76.3,4961.6,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-027,/subscriptions/729d6da4-a1a4-505d-bb1f-432febf2268a/resourceGroups/rg-shared-0169/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0008-01177,synapse-spark-pool-0008-01177,microsoft.synapse/workspaces/bigdatapools,rg-shared-0169,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,security,53300.20,GP_Gen5_4,4,20.0,,Conservative,true,65,Mock_2vCPU_10GB,2,10.0,68.0,4613.57,4613.57,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-027,/subscriptions/729d6da4-a1a4-505d-bb1f-432febf2268a/resourceGroups/rg-shared-0169/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0008-01177,synapse-spark-pool-0008-01177,microsoft.synapse/workspaces/bigdatapools,rg-shared-0169,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,security,53300.20,GP_Gen5_4,4,20.0,,Moderate,false,72,Mock_2vCPU_10GB,2,10.0,67.7,5766.97,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-027,/subscriptions/729d6da4-a1a4-505d-bb1f-432febf2268a/resourceGroups/rg-shared-0169/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0008-01177,synapse-spark-pool-0008-01177,microsoft.synapse/workspaces/bigdatapools,rg-shared-0169,northeurope,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,COMPLETE,,security,53300.20,GP_Gen5_4,4,20.0,,Aggressive,false,80,Mock_1vCPU_5GB,1,5.0,75.7,7176.67,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-030,/subscriptions/ae8ba390-de0c-5d69-a25c-ec65ee4d060c/resourceGroups/rg-stage-0380/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0011-01180,synapse-spark-pool-0011-01180,microsoft.synapse/workspaces/bigdatapools,rg-stage-0380,westeurope,Optimize-Tier,Optimize service tier,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,Metric1,payments,58579.89,Standard_D8s_v5,8,32.0,,Conservative,true,65,Mock_4vCPU_16GB,4,16.0,69.2,5061.3,5061.3,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-030,/subscriptions/ae8ba390-de0c-5d69-a25c-ec65ee4d060c/resourceGroups/rg-stage-0380/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0011-01180,synapse-spark-pool-0011-01180,microsoft.synapse/workspaces/bigdatapools,rg-stage-0380,westeurope,Optimize-Tier,Optimize service tier,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,Metric1,payments,58579.89,Standard_D8s_v5,8,32.0,,Moderate,false,72,Mock_4vCPU_16GB,4,16.0,82.6,6326.63,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-030,/subscriptions/ae8ba390-de0c-5d69-a25c-ec65ee4d060c/resourceGroups/rg-stage-0380/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0011-01180,synapse-spark-pool-0011-01180,microsoft.synapse/workspaces/bigdatapools,rg-stage-0380,westeurope,Optimize-Tier,Optimize service tier,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,Metric1,payments,58579.89,Standard_D8s_v5,8,32.0,,Aggressive,false,80,Mock_2vCPU_8GB,2,8.0,81.9,7873.14,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-034,/subscriptions/d0699a84-0937-5879-acb4-267add81d7c5/resourceGroups/rg-shared-0170/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0015-01184,synapse-spark-pool-0015-01184,microsoft.synapse/workspaces/bigdatapools,rg-shared-0170,eastus,Evaluate-Idle,Evaluate idle resource,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,commerce,12366.44,P1v3,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,68.5,3619.5,3619.5,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-034,/subscriptions/d0699a84-0937-5879-acb4-267add81d7c5/resourceGroups/rg-shared-0170/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0015-01184,synapse-spark-pool-0015-01184,microsoft.synapse/workspaces/bigdatapools,rg-shared-0170,eastus,Evaluate-Idle,Evaluate idle resource,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,commerce,12366.44,P1v3,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,70.4,4524.38,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-034,/subscriptions/d0699a84-0937-5879-acb4-267add81d7c5/resourceGroups/rg-shared-0170/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0015-01184,synapse-spark-pool-0015-01184,microsoft.synapse/workspaces/bigdatapools,rg-shared-0170,eastus,Evaluate-Idle,Evaluate idle resource,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,commerce,12366.44,P1v3,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,76.7,5630.34,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-035,/subscriptions/d19679a7-dac6-5c21-ae95-3ab84599b5f2/resourceGroups/rg-shared-0113/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0016-01185,synapse-spark-pool-0016-01185,microsoft.synapse/workspaces/bigdatapools,rg-shared-0113,westus3,Optimize-Tier,Optimize service tier,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,customer-experience,21967.09,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,65.9,6077.46,6077.46,Low,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-035,/subscriptions/d19679a7-dac6-5c21-ae95-3ab84599b5f2/resourceGroups/rg-shared-0113/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0016-01185,synapse-spark-pool-0016-01185,microsoft.synapse/workspaces/bigdatapools,rg-shared-0113,westus3,Optimize-Tier,Optimize service tier,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,customer-experience,21967.09,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,83.5,7596.82,0.0,Medium,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-035,/subscriptions/d19679a7-dac6-5c21-ae95-3ab84599b5f2/resourceGroups/rg-shared-0113/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0016-01185,synapse-spark-pool-0016-01185,microsoft.synapse/workspaces/bigdatapools,rg-shared-0113,westus3,Optimize-Tier,Optimize service tier,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,customer-experience,21967.09,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,82.2,9453.82,0.0,High,RESOLVED
2026-09-07,run-20260907-official-001,SUCCEEDED,FULL,OK,true,RIVERSTONE-CLOUD,SUB-RIVERSTONE-037,/subscriptions/e0c506a1-5045-59ac-9744-787ab9b558bb/resourceGroups/rg-nonprod-0387/providers/microsoft.synapse/workspaces/bigdatapools/synapse-spark-pool-0018-01187,synapse-spark-pool-0018-01187,microsoft.synapse/workspaces/bigdatapools,rg-nonprod-0387,northeurope,Review-Utilization,Review utilization,,LOW,MEDIUM,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",core-services,39019.17,Standard_D2s_v5,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,69.0,3371.26,3371.26,Low,RESOLVED
