rundate,RunId,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,ActionSummary,SecondaryAction,SecondaryActionLabel,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,TagApplication,TagEnvironment,TagCostCenter,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-06,/subscriptions/00000016-0016-4016-8016-000000000016/resourceGroups/rg-qa-016/providers/microsoft.web/serverfarms/app-service-plan-008,app-service-plan-008,microsoft.web/serverfarms,rg-qa-016,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,customer360,qa,CC1001,12926.96,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,70.9,4363.31,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-06,/subscriptions/00000016-0016-4016-8016-000000000016/resourceGroups/rg-qa-016/providers/microsoft.web/serverfarms/app-service-plan-008,app-service-plan-008,microsoft.web/serverfarms,rg-qa-016,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,customer360,qa,CC1001,12926.96,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,81.4,5479.51,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-dev-019/providers/microsoft.web/serverfarms/app-service-plan-009,app-service-plan-009,microsoft.web/serverfarms,rg-dev-019,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",security,payments,dev,CC1002,8881.0,GP_Gen5_8,8,40.0,,Conservative,True,65,Mock_4vCPU_20GB,4,20.0,71.3,1161.83,1161.83,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-dev-019/providers/microsoft.web/serverfarms/app-service-plan-009,app-service-plan-009,microsoft.web/serverfarms,rg-dev-019,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",security,payments,dev,CC1002,8881.0,GP_Gen5_8,8,40.0,,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,65.4,1427.39,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-09,/subscriptions/00000019-0019-4019-8019-000000000019/resourceGroups/rg-dev-019/providers/microsoft.web/serverfarms/app-service-plan-009,app-service-plan-009,microsoft.web/serverfarms,rg-dev-019,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",security,payments,dev,CC1002,8881.0,GP_Gen5_8,8,40.0,,Aggressive,False,80,Mock_2vCPU_10GB,2,10.0,90.5,1792.54,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-07,/subscriptions/00000027-0027-4027-8027-000000000027/resourceGroups/rg-dev-027/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-001,azure-kubernetes-servi-001,microsoft.containerservice/managedclusters,rg-dev-027,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,LOW,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,risk,dev,CC1009,14064.33,S3,4,7.0,,Conservative,True,65,Mock_2vCPU_3GB,2,3.5,72.2,1818.28,1818.28,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-07,/subscriptions/00000027-0027-4027-8027-000000000027/resourceGroups/rg-dev-027/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-001,azure-kubernetes-servi-001,microsoft.containerservice/managedclusters,rg-dev-027,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,LOW,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,risk,dev,CC1009,14064.33,S3,4,7.0,,Moderate,False,72,Mock_2vCPU_3GB,2,3.5,69.1,2233.88,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-07,/subscriptions/00000027-0027-4027-8027-000000000027/resourceGroups/rg-dev-027/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-001,azure-kubernetes-servi-001,microsoft.containerservice/managedclusters,rg-dev-027,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,LOW,HEURISTIC,FULL,PARTIAL,Metric1,data-ai,risk,dev,CC1009,14064.33,S3,4,7.0,,Aggressive,False,80,Mock_1vCPU_1GB,1,1.8,91.1,2805.34,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-08,/subscriptions/00000028-0028-4028-8028-000000000028/resourceGroups/rg-qa-028/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-004,azure-kubernetes-servi-004,microsoft.containerservice/managedclusters,rg-qa-028,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",core-banking,identity,qa,CC1007,1016.1,GP_Gen5_8,8,40.0,,Conservative,True,65,Mock_4vCPU_20GB,4,20.0,76.3,284.34,284.34,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-08,/subscriptions/00000028-0028-4028-8028-000000000028/resourceGroups/rg-qa-028/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-004,azure-kubernetes-servi-004,microsoft.containerservice/managedclusters,rg-qa-028,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",core-banking,identity,qa,CC1007,1016.1,GP_Gen5_8,8,40.0,,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,75.0,349.33,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-08,/subscriptions/00000028-0028-4028-8028-000000000028/resourceGroups/rg-qa-028/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-004,azure-kubernetes-servi-004,microsoft.containerservice/managedclusters,rg-qa-028,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",core-banking,identity,qa,CC1007,1016.1,GP_Gen5_8,8,40.0,,Aggressive,False,80,Mock_2vCPU_10GB,2,10.0,80.5,438.7,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-01,/subscriptions/00000011-0011-4011-8011-000000000011/resourceGroups/rg-dev-011/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-005,azure-kubernetes-servi-005,microsoft.containerservice/managedclusters,rg-dev-011,brazilsouth,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,integration,api-hub,dev,CC1011,6221.21,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,65.5,395.25,395.25,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-01,/subscriptions/00000011-0011-4011-8011-000000000011/resourceGroups/rg-dev-011/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-005,azure-kubernetes-servi-005,microsoft.containerservice/managedclusters,rg-dev-011,brazilsouth,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,integration,api-hub,dev,CC1011,6221.21,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,77.8,485.6,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-01,/subscriptions/00000011-0011-4011-8011-000000000011/resourceGroups/rg-dev-011/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-005,azure-kubernetes-servi-005,microsoft.containerservice/managedclusters,rg-dev-011,brazilsouth,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,integration,api-hub,dev,CC1011,6221.21,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,84.8,609.82,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-04,/subscriptions/00000014-0014-4014-8014-000000000014/resourceGroups/rg-nonprod-014/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-007,azure-kubernetes-servi-007,microsoft.containerservice/managedclusters,rg-nonprod-014,eastus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,digital-channels,customer360,nonprod,CC1003,13006.43,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,71.9,2699.78,2699.78,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-04,/subscriptions/00000014-0014-4014-8014-000000000014/resourceGroups/rg-nonprod-014/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-007,azure-kubernetes-servi-007,microsoft.containerservice/managedclusters,rg-nonprod-014,eastus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,digital-channels,customer360,nonprod,CC1003,13006.43,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,74.3,3316.87,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-04,/subscriptions/00000014-0014-4014-8014-000000000014/resourceGroups/rg-nonprod-014/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-007,azure-kubernetes-servi-007,microsoft.containerservice/managedclusters,rg-nonprod-014,eastus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,LOW,PRICED,FULL,PARTIAL,Metric1,digital-channels,customer360,nonprod,CC1003,13006.43,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,86.2,4165.38,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-qa-020/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-010,azure-kubernetes-servi-010,microsoft.containerservice/managedclusters,rg-qa-020,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",payments,payments,qa,CC1001,2484.5,Standard_D2s_v5,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,61.0,260.87,260.87,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-qa-020/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-010,azure-kubernetes-servi-010,microsoft.containerservice/managedclusters,rg-qa-020,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",payments,payments,qa,CC1001,2484.5,Standard_D2s_v5,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,77.3,320.5,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-qa-020/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-010,azure-kubernetes-servi-010,microsoft.containerservice/managedclusters,rg-qa-020,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",payments,payments,qa,CC1001,2484.5,Standard_D2s_v5,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,83.0,402.49,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-dev-003/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-011,azure-kubernetes-servi-011,microsoft.containerservice/managedclusters,rg-dev-003,northeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",payments,risk,dev,CC1011,5079.88,Standard_D2s_v5,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,66.0,1275.25,1275.25,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-dev-003/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-011,azure-kubernetes-servi-011,microsoft.containerservice/managedclusters,rg-dev-003,northeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",payments,risk,dev,CC1011,5079.88,Standard_D2s_v5,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,74.0,1566.74,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-dev-003/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-011,azure-kubernetes-servi-011,microsoft.containerservice/managedclusters,rg-dev-003,northeurope,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",payments,risk,dev,CC1011,5079.88,Standard_D2s_v5,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,89.6,1967.53,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-dev-043/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-012,azure-kubernetes-servi-012,microsoft.containerservice/managedclusters,rg-dev-043,centralus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,HIGH,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",security,reporting,dev,CC1003,12977.42,S3,4,7.0,,Conservative,True,65,Mock_2vCPU_3GB,2,3.5,74.1,3770.93,3770.93,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-dev-043/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-012,azure-kubernetes-servi-012,microsoft.containerservice/managedclusters,rg-dev-043,centralus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,HIGH,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",security,reporting,dev,CC1003,12977.42,S3,4,7.0,,Moderate,False,72,Mock_2vCPU_3GB,2,3.5,79.8,4632.86,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-dev-043/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-012,azure-kubernetes-servi-012,microsoft.containerservice/managedclusters,rg-dev-043,centralus,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,HIGH,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",security,reporting,dev,CC1003,12977.42,S3,4,7.0,,Aggressive,False,80,Mock_1vCPU_1GB,1,1.8,87.8,5818.01,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-013,azure-kubernetes-servi-013,microsoft.containerservice/managedclusters,rg-prod-045,eastus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,Metric1,core-banking,reporting,prod,CC1003,2860.02,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,60.5,794.03,794.03,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-013,azure-kubernetes-servi-013,microsoft.containerservice/managedclusters,rg-prod-045,eastus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,Metric1,core-banking,reporting,prod,CC1003,2860.02,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,70.3,975.52,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.containerservice/managedclusters/azure-kubernetes-servi-013,azure-kubernetes-servi-013,microsoft.containerservice/managedclusters,rg-prod-045,eastus2,Downsize,Downsize resource,Rightsize based on sustained utilization,,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,Metric1,core-banking,reporting,prod,CC1003,2860.02,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,73.0,1225.08,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-05,/subscriptions/00000025-0025-4025-8025-000000000025/resourceGroups/rg-prod-025/providers/microsoft.containerinstance/containergroups/container-instances-001,container-instances-001,microsoft.containerinstance/containergroups,rg-prod-025,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,LOW,HEURISTIC,FULL,PARTIAL,Metric1,digital-channels,payments,prod,CC1006,9901.27,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,76.7,914.31,914.31,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-05,/subscriptions/00000025-0025-4025-8025-000000000025/resourceGroups/rg-prod-025/providers/microsoft.containerinstance/containergroups/container-instances-001,container-instances-001,microsoft.containerinstance/containergroups,rg-prod-025,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,LOW,HEURISTIC,FULL,PARTIAL,Metric1,digital-channels,payments,prod,CC1006,9901.27,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,78.1,1123.3,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-05,/subscriptions/00000025-0025-4025-8025-000000000025/resourceGroups/rg-prod-025/providers/microsoft.containerinstance/containergroups/container-instances-001,container-instances-001,microsoft.containerinstance/containergroups,rg-prod-025,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,LOW,HEURISTIC,FULL,PARTIAL,Metric1,digital-channels,payments,prod,CC1006,9901.27,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,83.9,1410.65,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-nonprod-050/providers/microsoft.containerinstance/containergroups/container-instances-002,container-instances-002,microsoft.containerinstance/containergroups,rg-nonprod-050,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",integration,payments,nonprod,CC1011,2209.23,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,67.5,586.96,586.96,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-nonprod-050/providers/microsoft.containerinstance/containergroups/container-instances-002,container-instances-002,microsoft.containerinstance/containergroups,rg-nonprod-050,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",integration,payments,nonprod,CC1011,2209.23,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,77.0,721.12,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-10,/subscriptions/00000020-0020-4020-8020-000000000020/resourceGroups/rg-nonprod-050/providers/microsoft.containerinstance/containergroups/container-instances-002,container-instances-002,microsoft.containerinstance/containergroups,rg-nonprod-050,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,LOW,PRICED,FULL,PARTIAL,"Metric1,Metric2",integration,payments,nonprod,CC1011,2209.23,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,82.4,905.59,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-05,/subscriptions/00000005-0005-4005-8005-000000000005/resourceGroups/rg-prod-005/providers/microsoft.containerinstance/containergroups/container-instances-005,container-instances-005,microsoft.containerinstance/containergroups,rg-prod-005,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,digital-channels,ledger,prod,CC1011,9534.44,GP_Gen5_4,4,20.0,,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,68.4,2912.84,2912.84,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-05,/subscriptions/00000005-0005-4005-8005-000000000005/resourceGroups/rg-prod-005/providers/microsoft.containerinstance/containergroups/container-instances-005,container-instances-005,microsoft.containerinstance/containergroups,rg-prod-005,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,HIGH,HIGH,PRICED,FULL,PARTIAL,Metric1,digital-channels,ledger,prod,CC1011,9534.44,GP_Gen5_4,4,20.0,,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,65.5,3578.63,0.0,Medium,RESOLVED
